Unnamed: 0,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
2531016,Stir Crazy Fresh Asian Grill,"Stir Crazy Fresh Asian Grill, 14571 SW 5th St, Pembroke Pines, FL 33027",0x88d9a69c5534fcff:0x53a8360b53b6cc3b,"Kid-friendly Pan-Asian chain with design-your-own stir-fries, traditional fare & creative cocktails.",26.004432,-80.337761,"['Restaurant' 'Chinese restaurant' 'Vegan restaurant'
 'Vegetarian restaurant']",3.9,8,$$,"[array(['Friday', '11:30AM–11PM'], dtype=object)
 array(['Saturday', '11:30AM–11PM'], dtype=object)
 array(['Sunday', '11:30AM–10PM'], dtype=object)
 array(['Monday', '11:30AM–10PM'], dtype=object)
 array(['Tuesday', '11:30AM–10PM'], dtype=object)
 array(['Wednesday', '11:30AM–10PM'], dtype=object)
 array(['Thursday', '11:30AM–10PM'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': array(['Good for kids'], dtype=object), 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Delivery'], dtype=object)}",Permanently closed,"['0x88d9a5d768ca84cd:0x9ece150f06e08492'
 '0x88d9a68420df8be9:0xf6cfada8f93d82ca'
 '0x88d9a60d0511ec2b:0x55f01408438ead7'
 '0x88d9a63fe2dd4183:0xb8721429433b1ca8'
 '0x88d9a65c8ea9dd7b:0xefde21edc7f6543a']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9a69c5534fcff:0x53a8360b53b6cc3b?authuser=-1&hl=en&gl=us
2531083,Painting with a Twist,"Painting with a Twist, 12582 SW 88th St, Miami, FL 33186",0x88d9c0e4d7c546e7:0xadbca58bda7b6651,Chain of art studios offering easy-to-follow painting classes for groups & individuals.,25.684241,-80.398858,['Painting studio' 'Wine bar'],4.5,48,,,"{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': None}",,"['0x88d9b87bc7296bb3:0x9ea9066e7c331558'
 '0x88d9b7149cad00f5:0x125af117f50e28a7'
 '0x88d9bbc54a9369b3:0x7d5e6ce7d2ed86d5']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9c0e4d7c546e7:0xadbca58bda7b6651?authuser=-1&hl=en&gl=us
2533578,Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 6271 PGA Boulevard, Palm Beach Gardens, FL 33418",0x88ded525a04472ad:0x88aa6464102dfb83,"Casual, health-conscious chain cafe featuring custom smoothies, sandwiches & wraps.",26.841433,-80.134355,['Restaurant' 'Juice shop'],3.8,68,$,"[array(['Friday', '8AM–6PM'], dtype=object)
 array(['Saturday', '9AM–5PM'], dtype=object)
 array(['Sunday', '10AM–5PM'], dtype=object)
 array(['Monday', '8AM–6PM'], dtype=object)
 array(['Tuesday', '8AM–6PM'], dtype=object)
 array(['Wednesday', '8AM–6PM'], dtype=object)
 array(['Thursday', '8AM–6PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Good for kids'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['College students', 'Groups', 'Tourists'], dtype=object), 'Dining options': array(['Breakfast', 'Catering', 'Dessert', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': array(['Healthy options', ""Kids' menu"", 'Organic dishes', 'Quick bite',
       'Vegetarian options'], dtype=object), 'Payments': array(['Debit cards', 'NFC mobile payments', 'Credit cards'], dtype=object), 'Planning': None, 'Popular for': array(['Breakfast', 'Lunch', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Outdoor seating', 'Curbside pickup', 'Delivery', 'Takeout',
       'Dine-in'], dtype=object)}",Closed ⋅ Opens 9AM Sat,"['0x88d93038992ece79:0x3e4e0a10029abcf6'
 '0x88d929c314b0dfeb:0xc4aff89d70517f13'
 '0x88d8d50275870097:0xa8eadc6d6fb8535e'
 '0x88ded5500183614d:0x383c63d02501535e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88ded525a04472ad:0x88aa6464102dfb83?authuser=-1&hl=en&gl=us
2534274,Smoothie King,"Smoothie King, 1313 W Boynton Beach Blvd R7, Boynton Beach, FL 33426",0x88d8dfc208b211fd:0x51aafabe42345575,"Health-conscious chain featuring blended drinks in varied flavors, nutritional products & snacks.",26.528194,-80.086655,"['Juice shop' 'Fast food restaurant' 'Health food restaurant'
 'Delivery Restaurant' 'Takeout Restaurant' 'Vitamin & supplements store']",4.3,44,$$,"[array(['Friday', '7AM–9PM'], dtype=object)
 array(['Saturday', '8AM–9PM'], dtype=object)
 array(['Sunday', '10AM–8PM'], dtype=object)
 array(['Monday', '7AM–9PM'], dtype=object)
 array(['Tuesday', '7AM–9PM'], dtype=object)
 array(['Wednesday', '7AM–9PM'], dtype=object)
 array(['Thursday', '7AM–9PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': None, 'Dining options': array(['Dessert'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Fast service'], dtype=object), 'Lodging options': None, 'Offerings': array([""Kids' menu""], dtype=object), 'Payments': array(['NFC mobile payments'], dtype=object), 'Planning': None, 'Popular for': array(['Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'Takeout'], dtype=object)}",Open ⋅ Closes 9PM,"['0x88d8d8c99d97135d:0x19742c16e57757b6'
 '0x5495a113d123addd:0x9e7b3318686cf850'
 '0x88d8e071c4c08eb7:0x38f90215c8ebabbc'
 '0x88d8e07223622f29:0x563e1b4c132a947e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d8dfc208b211fd:0x51aafabe42345575?authuser=-1&hl=en&gl=us
2541722,Treasure Island Cigar Lounge,"Treasure Island Cigar Lounge, 155 107th Ave, Treasure Island, FL 33706",0x88c2fd0fe6e4900d:0x87712eb1a30451e2,"Strip-mall boutique with plush seats & select cigars, plus a bar serving local beers & global wines.",27.769327,-82.767514,['Tobacco shop' 'Beer garden' 'Cigar shop' 'Lounge' 'Wine bar'],4.6,58,$$,,"{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Wi-Fi'], dtype=object), 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['LGBTQ friendly'], dtype=object), 'Lodging options': None, 'Offerings': None, 'Payments': array(['Cash-only'], dtype=object), 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery'], dtype=object)}",,"['0x88c2fd34acd4fca9:0x965ad26103f07b7b'
 '0x88c2e321cd666cef:0x5dc687f1003ba7c8'
 '0x88c2fc538003b31b:0xf3acdfe94a28bff5'
 '0x88c2f20b3097b0c1:0xedab30d14fdb9641'
 '0x88c2f6d190ef3565:0xbf708abe18f75c3e']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2fd0fe6e4900d:0x87712eb1a30451e2?authuser=-1&hl=en&gl=us
2568265,Nature's Table,"Nature's Table, 10401 ViaPort Florida Lake Square Mall, US-441 #0088, Leesburg, FL 34788",0x88e7be76b4a2ffff:0x1a106a41b9f16a1e,"Counter-serve chain that offers health-oriented sandwiches, salads, soups & smoothies.",28.825843,-81.784095,['Health food restaurant'],4.1,25,$,"[array(['Friday', '10AM–9PM'], dtype=object)
 array(['Saturday', '10AM–9PM'], dtype=object)
 array(['Sunday', '12–5:30PM'], dtype=object)
 array(['Monday', '10AM–9PM'], dtype=object)
 array(['Tuesday', '10AM–9PM'], dtype=object)
 array(['Wednesday', '10AM–8:30PM'], dtype=object)
 array(['Thursday', '10AM–9PM'], dtype=object)]","{'Accessibility': None, 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Takeout', 'Delivery'], dtype=object)}",Permanently closed,"['0x88e7be73a5c42255:0xbd9cb9f81f82343a'
 '0x88e7bf8ecdce53e9:0xed1ef5217df1036e'
 '0x88e7be6dc58d4fab:0x184ddb191a39d4cc'
 '0x88e7c01ac1c08815:0x87b79dca5f008639'
 '0x88e7c01ad3c5dbcb:0xcfe3f2330a2063']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e7be76b4a2ffff:0x1a106a41b9f16a1e?authuser=-1&hl=en&gl=us
2568652,Smoothie King,"Smoothie King, 10334 Roosevelt Blvd N, St. Petersburg, FL 33716",0x88c2e6812fab807d:0xfff9fa3c762292dd,"Health-conscious chain featuring blended drinks in varied flavors, nutritional products & snacks.",27.865824,-82.64337,"['Juice shop' 'Fast food restaurant' 'Health food restaurant'
 'Delivery Restaurant' 'Takeout Restaurant' 'Vitamin & supplements store']",4.2,114,$$,"[array(['Friday', '7AM–9PM'], dtype=object)
 array(['Saturday', '8AM–9PM'], dtype=object)
 array(['Sunday', '10AM–8PM'], dtype=object)
 array(['Monday', '7AM–9PM'], dtype=object)
 array(['Tuesday', '7AM–9PM'], dtype=object)
 array(['Wednesday', '7AM–9PM'], dtype=object)
 array(['Thursday', '7AM–9PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Fast service'], dtype=object), 'Lodging options': None, 'Offerings': array([""Kids' menu""], dtype=object), 'Payments': array(['Debit cards', 'NFC mobile payments'], dtype=object), 'Planning': None, 'Popular for': array(['Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeout',
       'Dine-in'], dtype=object)}",Open ⋅ Closes 9PM,"['0x88c2e4648de80abb:0xdd41cc91af282235'
 '0x88c2e5c2979abb35:0xd346d950be1570a0'
 '0x88c2e686d323c375:0xa60de0b91649c421'
 '0x88c2e19dbc54354f:0x8e56fc77ef60b16f']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e6812fab807d:0xfff9fa3c762292dd?authuser=-1&hl=en&gl=us
2573824,The Holy Ground,"The Holy Ground, 17326 Otto Ln, Hudson, FL 34667",0x88c29c0ced6f6805:0x3ae5115a39b7cb91,,28.409307,-82.649884,['Homeless shelter'],3.8,68,,"[array(['Friday', 'Open 24 hours'], dtype=object)
 array(['Saturday', 'Open 24 hours'], dtype=object)
 array(['Sunday', 'Open 24 hours'], dtype=object)
 array(['Monday', 'Open 24 hours'], dtype=object)
 array(['Tuesday', 'Open 24 hours'], dtype=object)
 array(['Wednesday', 'Open 24 hours'], dtype=object)
 array(['Thursday', 'Open 24 hours'], dtype=object)]",,Open 24 hours,"['0x88c29b736adf25c7:0xa0c6c74a404238ce'
 '0x88c29100b22cdbcb:0x4c77114d98f5f963'
 '0x88e804b7a719342f:0xb32aeefcc5abd18'
 '0x88dd52759a588389:0x30f11b71ba3f44b4']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c29c0ced6f6805:0x3ae5115a39b7cb91?authuser=-1&hl=en&gl=us
2575954,Edible Arrangements,"Edible Arrangements, 229 US Hwy 27 N, Sebring, FL 33870",0x88dc5786a2a199a3:0xfe387e39a2ccbc90,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,27.483793,-81.480681,"['Gift shop' 'Caterer' 'Chocolate shop' 'Dessert shop' 'Florist'
 'Gift basket store' 'Juice shop']",3.8,8,,,"{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': array(['Debit cards'], dtype=object), 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'Same-day delivery'], dtype=object)}",,"['0x88dc55f6502cd39f:0x9775a0ff13ba210d'
 '0x88dc575f54c3567f:0x6ff782eae02e92e7'
 '0x88dc57b639ac5c6f:0xa70a333ee2ef5086'
 '0x88dc5739cef9b9e3:0x64740ae6cb1fc646'
 '0x88dc558d1763c303:0x2af40869ca5e9cc7']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dc5786a2a199a3:0xfe387e39a2ccbc90?authuser=-1&hl=en&gl=us
2576863,Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 1700 W New Haven Ave Suite 375, Melbourne, FL 32904",0x88de0e0c496075c1:0xf8880d28f4913464,"Casual, health-conscious chain cafe featuring custom smoothies, sandwiches & wraps.",28.081342,-80.64986,['Restaurant' 'Juice shop'],3.7,58,$,"[array(['Friday', '11AM–7PM'], dtype=object)
 array(['Saturday', '11AM–7PM'], dtype=object)
 array(['Sunday', '12–6PM'], dtype=object)
 array(['Monday', '11AM–7PM'], dtype=object)
 array(['Tuesday', '11AM–7PM'], dtype=object)
 array(['Wednesday', '11AM–7PM'], dtype=object)
 array(['Thursday', '11AM–7PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance',
       'Wheelchair accessible parking lot',
       'Wheelchair accessible restroom', 'Wheelchair accessible seating'],
      dtype=object), 'Activities': None, 'Amenities': array(['Good for kids'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['College students', 'Groups', 'Tourists'], dtype=object), 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': array(['Healthy options', ""Kids' menu"", 'Quick bite',
       'Vegetarian options'], dtype=object), 'Payments': array(['Debit cards', 'NFC mobile payments', 'Credit cards'], dtype=object), 'Planning': None, 'Popular for': array(['Lunch', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'Takeout', 'Dine-in'], dtype=object)}",Closed ⋅ Opens 11AM,"['0x88de0daf6064a2af:0x9dbaaa353773a71f'
 '0x88de0f98a2d82707:0x85e99aef00d113ad'
 '0x88de0e0c720b256b:0x730d84ce04dfff21'
 '0x88de0e0c250ee357:0x97fbf7916efe3845'
 '0x88de0e0ecb60e8e3:0xade70eecf8cfc6f3']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de0e0c496075c1:0xf8880d28f4913464?authuser=-1&hl=en&gl=us
2590155,Four Green Fields,"Four Green Fields, 4215 Bessie Coleman Blvd, Tampa, FL 33607",0x88c2c23f816ed259:0xe7e0a07c9a737eee,,27.980381,-82.537712,['Bar'],4.3,12,,"[array(['Friday', '7AM–2PM'], dtype=object)
 array(['Saturday', '7AM–2PM'], dtype=object)
 array(['Sunday', '7AM–2PM'], dtype=object)
 array(['Monday', '7AM–2PM'], dtype=object)
 array(['Tuesday', '7AM–2PM'], dtype=object)
 array(['Wednesday', '7AM–2PM'], dtype=object)
 array(['Thursday', '7AM–2PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Groups', 'Tourists'], dtype=object), 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Fast service', 'Great beer selection'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer'], dtype=object), 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Delivery'], dtype=object)}",Closed ⋅ Opens 7AM,"['0x88c2c4f6060bfe63:0xdf80eaadc77ca35c'
 '0x88c2c365270b1a4d:0xdc1d6288d6cc0393'
 '0x88c2c253721db955:0xbfbc5f1270263eab'
 '0x88c2c23905c18a07:0x32cefa21a226c9ee'
 '0x88c2c2fb04a901e7:0x117191b59acfd2b9']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c23f816ed259:0xe7e0a07c9a737eee?authuser=-1&hl=en&gl=us
2592676,Beef 'O' Brady's,"Beef 'O' Brady's, 18911 S Tamiami Trail # 17, Fort Myers, FL 33908",0x88db1679a31ac72b:0x59ea1c600c71b9c3,"Pub chain for the whole family, with Irish-inflected grub plus TVs & sports memorabilia galore.",26.46453,-81.830014,['American restaurant' 'Family restaurant' 'Pub' 'Restaurant' 'Sports bar'],3.1,18,$,"[array(['Friday', '11AM–10PM'], dtype=object)
 array(['Saturday', '11AM–10PM'], dtype=object)
 array(['Sunday', '12–9PM'], dtype=object)
 array(['Monday', '11AM–10PM'], dtype=object)
 array(['Tuesday', '11AM–10PM'], dtype=object)
 array(['Wednesday', '11AM–10PM'], dtype=object)
 array(['Thursday', '11AM–10PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance', 'Wheelchair accessible restroom'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar onsite', 'Good for kids', 'High chairs', 'Restroom'],
      dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Groups'], dtype=object), 'Dining options': array(['Lunch', 'Dinner', 'Dessert'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Great beer selection', 'Great dessert'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Coffee', 'Comfort food', 'Happy hour drinks',
       ""Kids' menu"", 'Quick bite', 'Vegetarian options', 'Wine'],
      dtype=object), 'Payments': array(['Debit cards'], dtype=object), 'Planning': None, 'Popular for': array(['Lunch', 'Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Delivery'], dtype=object)}",Permanently closed,"['0x88db140d3252eda7:0x10237d5bf528770c'
 '0x88db40267599fb27:0x46c08f0ca4f1b0f6']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db1679a31ac72b:0x59ea1c600c71b9c3?authuser=-1&hl=en&gl=us
2612092,Rowdies Den,"Rowdies Den, 200 1st Ave S, St. Petersburg, FL 33701",0x88c2e19c9de89b5f:0xc17f15497a460f18,"Sports bar focused on soccer offering weekday happy hour, American eats & weekend brunch.",27.769878,-82.635808,['Bar & grill'],3.9,56,,"[array(['Friday', '11AM–12AM'], dtype=object)
 array(['Saturday', '11AM–12AM'], dtype=object)
 array(['Sunday', '11AM–9PM'], dtype=object)
 array(['Monday', '11AM–10PM'], dtype=object)
 array(['Tuesday', '11AM–10PM'], dtype=object)
 array(['Wednesday', '11AM–10PM'], dtype=object)
 array(['Thursday', '11AM–10PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance', 'Wheelchair accessible seating'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar onsite'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['College students', 'Groups', 'Locals', 'Tourists'], dtype=object), 'Dining options': array(['Lunch', 'Dinner'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Bar games', 'Great bar food', 'Great beer selection',
       'Great cocktails'], dtype=object), 'Lodging options': None, 'Offerings': array(['Beer', 'Cocktails', 'Coffee', 'Comfort food', 'Food',
       'Hard liquor', 'Late-night food', 'Wine'], dtype=object), 'Payments': None, 'Planning': None, 'Popular for': array(['Lunch', 'Dinner'], dtype=object), 'Recycling': None, 'Service options': array(['Delivery'], dtype=object)}",Permanently closed,['0x88c2e11711fe37d7:0x4ad6073f3bd39da4'],https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e19c9de89b5f:0xc17f15497a460f18?authuser=-1&hl=en&gl=us
